day,start_date,end_date,start_hour,end_hour,start_minute,end_minute,location_type,building,building_name,room_number,room_name,course_number,course_name,room_id
2,2019-03-05,2019-04-09,8,9,0,0,3,ahms,AHMS,6052a&b,Teaching Room,NURSING 2005,Biology of Human Disease I,212
2,2019-03-05,2019-04-09,10,11,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2005,Biology of Human Disease I,231
2,2019-03-05,2019-04-09,11,12,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2005,Biology of Human Disease I,231
3,2019-03-06,2019-04-10,15,16,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2005,Biology of Human Disease I,231
3,2019-03-06,2019-04-10,14,15,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2005,Biology of Human Disease I,231
2,2019-08-13,2019-09-03,8,10,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2008,Biology of Human Disease II,231
2,2019-08-13,2019-09-03,8,9,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 2008,Biology of Human Disease II,154
2,2019-08-13,2019-09-03,10,11,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2008,Biology of Human Disease II,231
2,2019-08-13,2019-09-03,12,13,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2008,Biology of Human Disease II,231
2,2019-08-13,2019-09-03,14,15,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2008,Biology of Human Disease II,231
2,2019-08-13,2019-09-03,13,14,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2008,Biology of Human Disease II,231
4,2019-08-15,2019-09-05,8,10,0,0,2,ahms,AHMS,G030,Lecture Theatre 1,NURSING 2009,Community and Primary Health Care,192
3,2019-08-14,2019-09-04,15,17,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a/b,Health Suites Combined,NURSING 2011,Health Assessment and Clinical Nursing IV,267
3,2019-08-14,2019-09-04,8,10,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a/b,Health Suites Combined,NURSING 2011,Health Assessment and Clinical Nursing IV,267
3,2019-08-14,2019-09-04,10,12,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a/b,Health Suites Combined,NURSING 2011,Health Assessment and Clinical Nursing IV,267
3,2019-08-14,2019-09-04,13,15,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a/b,Health Suites Combined,NURSING 2011,Health Assessment and Clinical Nursing IV,267
1,2019-08-12,2019-09-02,10,12,0,0,2,ahms,AHMS,G030,Lecture Theatre 1,NURSING 2011,Health Assessment and Clinical Nursing IV,192
3,2019-05-15,2019-05-15,11,12,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
3,2019-05-15,2019-05-15,11,12,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,10,11,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
3,2019-05-15,2019-05-15,10,11,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,9,10,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
3,2019-05-15,2019-05-15,9,10,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,8,9,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
3,2019-05-15,2019-05-15,8,9,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,16,17,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,16,17,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
3,2019-05-15,2019-05-15,15,16,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,15,16,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
3,2019-05-15,2019-05-15,14,15,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,14,15,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
3,2019-05-15,2019-05-15,13,14,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 3004,Mental Health Nursing,245
3,2019-05-15,2019-05-15,13,14,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 3004,Mental Health Nursing,244
1,2019-03-04,2019-03-04,13,15,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3004,Mental Health Nursing,231
2,2019-03-05,2019-03-26,10,11,0,0,2,ahms,AHMS,G030,Lecture Theatre 1,NURSING 3004,Mental Health Nursing,192
3,2019-03-06,2019-03-27,15,17,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3005,Nursing in Complex Settings (Perioperative),246
3,2019-03-06,2019-03-27,15,17,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3005,Nursing in Complex Settings (Perioperative),193
3,2019-03-06,2019-03-27,13,15,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3005,Nursing in Complex Settings (Perioperative),193
3,2019-03-06,2019-03-27,13,15,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3005,Nursing in Complex Settings (Perioperative),246
3,2019-03-06,2019-03-27,10,12,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3005,Nursing in Complex Settings (Perioperative),246
3,2019-03-06,2019-03-27,10,12,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3005,Nursing in Complex Settings (Perioperative),193
3,2019-03-06,2019-03-27,8,10,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3005,Nursing in Complex Settings (Perioperative),246
3,2019-03-06,2019-03-27,8,10,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3005,Nursing in Complex Settings (Perioperative),193
5,2019-03-08,2019-03-08,14,17,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3005,Nursing in Complex Settings (Perioperative),231
1,2019-03-04,2019-03-04,9,11,0,0,2,ahms,AHMS,G030,Lecture Theatre 1,NURSING 3005,Nursing in Complex Settings (Perioperative),192
3,2019-03-06,2019-03-27,8,10,0,0,0,helen-mayo-south,Helen Mayo Sth,S111b,Health Suite B,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),232
3,2019-03-06,2019-03-27,15,17,0,0,0,helen-mayo-south,Helen Mayo Sth,S111b,Health Suite B,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),232
3,2019-03-06,2019-03-27,8,10,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a,Health Suite A,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),210
3,2019-03-06,2019-03-27,10,12,0,0,0,helen-mayo-south,Helen Mayo Sth,S111b,Health Suite B,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),232
3,2019-03-06,2019-03-27,15,17,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a,Health Suite A,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),210
3,2019-03-06,2019-03-27,13,15,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a,Health Suite A,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),210
3,2019-03-06,2019-03-27,13,15,0,0,0,helen-mayo-south,Helen Mayo Sth,S111b,Health Suite B,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),232
3,2019-03-06,2019-03-27,10,12,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a,Health Suite A,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),210
1,2019-03-04,2019-03-04,15,17,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),231
5,2019-03-15,2019-03-15,14,17,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3006,Nursing in Complex Settings (Maternity and Paediatrics),231
5,2019-03-08,2019-03-08,8,9,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3007,Nursing in an International Context,231
1,2019-06-17,2019-06-17,9,17,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3007,Nursing in an International Context,231
2,2019-07-30,2019-07-30,10,11,0,0,2,ahms,AHMS,G030,Lecture Theatre 1,NURSING 3008,Aboriginal Health Care,192
1,2019-08-05,2019-08-05,10,13,0,0,2,ahms,AHMS,G030,Lecture Theatre 1,NURSING 3008,Aboriginal Health Care,192
5,2019-08-02,2019-08-30,11,12,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3009,Leadership and Transition to Practice,231
5,2019-08-02,2019-08-30,12,13,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3009,Leadership and Transition to Practice,231
3,2019-07-31,2019-08-07,10,12,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3010,Nursing in Complex Settings  (Critical Care),246
3,2019-07-31,2019-08-07,10,12,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3010,Nursing in Complex Settings  (Critical Care),193
3,2019-07-31,2019-08-07,8,10,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3010,Nursing in Complex Settings  (Critical Care),246
3,2019-07-31,2019-08-07,8,10,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3010,Nursing in Complex Settings  (Critical Care),193
3,2019-07-31,2019-08-07,15,17,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3010,Nursing in Complex Settings  (Critical Care),246
3,2019-07-31,2019-08-07,15,17,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3010,Nursing in Complex Settings  (Critical Care),193
3,2019-07-31,2019-08-07,13,15,0,0,0,ahms,AHMS,2081,Simulation Suite 2,NURSING 3010,Nursing in Complex Settings  (Critical Care),246
3,2019-07-31,2019-08-07,13,15,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 3010,Nursing in Complex Settings  (Critical Care),193
2,2019-07-30,2019-08-27,13,15,0,0,2,ahms,AHMS,G030,Lecture Theatre 1,NURSING 3010,Nursing in Complex Settings  (Critical Care),192
5,2019-08-02,2019-08-30,14,17,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3010,Nursing in Complex Settings  (Critical Care),231
2,2019-07-30,2019-07-30,11,12,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3011OL,Cancer Care and Palliative Care Nursing,231
3,2019-07-31,2019-07-31,12,13,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 3011OL,Cancer Care and Palliative Care Nursing,231
1,2019-07-29,2019-09-16,10,12,0,0,3,ahms,AHMS,2078,Teaching Room,NURSING 7003,International Issues in Nursing Service Delivery,233
1,2019-07-29,2019-09-16,10,11,0,0,3,ahms,AHMS,8052a&b,Teaching Room,NURSING 7011,Leadership & Management in Nursing,188
2,2019-03-05,2019-04-09,16,17,0,0,3,ahms,AHMS,2078,Teaching Room,NURSING 7012,Systematic Reviews of Research,233
2,2019-07-30,2019-09-17,16,17,0,0,3,ahms,AHMS,2078,Teaching Room,NURSING 7012,Systematic Reviews of Research,233
5,2019-03-08,2019-04-12,16,17,0,0,3,ahms,AHMS,3066,Teaching Room,NURSING 7013,Systematic Review Project,190
5,2019-08-02,2019-09-20,16,17,0,0,3,ahms,AHMS,6052a&b,Teaching Room,NURSING 7013,Systematic Review Project,212
2,2019-08-06,2019-08-06,10,15,0,0,3,ahms,AHMS,1068,Teaching Room,NURSING 7015,Applied Pharmacology in Nursing,243
5,2019-08-02,2019-09-20,9,11,0,0,3,ahms,AHMS,7052a&b,Teaching Room,NURSING 7019,Advanced Clinical Practice,247
1,2019-07-29,2019-09-16,9,11,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 7019,Advanced Clinical Practice,244
1,2019-03-04,2019-04-08,15,17,0,0,3,ahms,AHMS,2075,Teaching Room,NURSING 7030,Undertaking nursing research  Exploring Issues in clinical practice,195
4,2019-03-07,2019-04-11,8,13,0,0,2,ahms,AHMS,G033,Lecture Theatre 2,NURSING 7031,Foundations of Critical Care,191
2,2019-05-14,2019-05-14,17,19,0,0,3,ahms,AHMS,3066,Teaching Room,NURSING 7100,Knowledge Translation,190
2,2019-10-08,2019-10-08,17,19,0,0,3,ahms,AHMS,3066,Teaching Room,NURSING 7100,Knowledge Translation,190
3,2019-03-06,2019-04-10,16,17,0,0,3,ahms,AHMS,2078,Teaching Room,NURSING 7101,Professional Practice,233
3,2019-07-31,2019-09-18,16,17,0,0,3,ahms,AHMS,2078,Teaching Room,NURSING 7101,Professional Practice,233
1,2019-03-04,2019-04-08,11,12,0,0,3,ahms,AHMS,6052a&b,Teaching Room,NURSING 7102,Research Literacy,212
1,2019-07-29,2019-09-16,11,12,0,0,3,ahms,AHMS,6052a&b,Teaching Room,NURSING 7102,Research Literacy,212
2,2019-04-30,2019-04-30,8,17,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 7114,Introduction to Anaesthetic & Recovery Nursing,244
3,2019-10-16,2019-10-16,8,17,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 7115,Specialised Anaesthetic & Recovery Nursing,245
3,2019-03-20,2019-03-20,8,16,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 7118,Critical Care Essentials,245
2,2019-07-30,2019-07-30,8,16,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 7118,Critical Care Essentials,245
1,2019-03-04,2019-04-08,15,16,0,0,3,ahms,AHMS,2078,Teaching Room,NURSING 7124,Management of Chronic Illness,233
3,2019-07-31,2019-09-18,8,11,0,0,3,ahms,AHMS,5052a&b,Teaching Room,NURSING 7136,Intensive Care II,213
2,2019-09-03,2019-09-03,8,13,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 7136,Intensive Care II,245
4,2019-08-01,2019-09-19,8,13,0,0,3,ahms,AHMS,8052a&b,Teaching Room,NURSING 7151,Cardiovascular Care,188
4,2019-08-15,2019-08-15,11,14,0,0,0,ahms,AHMS,2050,Simulation Suite 1,NURSING 7154,Emergency Nursing,193
4,2019-08-01,2019-08-08,8,14,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7154,Emergency Nursing,154
1,2019-03-04,2019-03-04,8,10,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7200,Nursing Science,154
2,2019-03-05,2019-04-09,12,14,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7200,Nursing Science,154
5,2019-03-08,2019-04-12,14,17,0,0,3,ahms,AHMS,2075,Teaching Room,NURSING 7201,Fundamental of Nursing Practice I,195
5,2019-03-08,2019-04-12,14,17,0,0,3,ahms,AHMS,2077,Teaching Room,NURSING 7201,Fundamental of Nursing Practice I,234
5,2019-03-08,2019-04-12,14,17,0,0,3,ahms,AHMS,8052a&b,Teaching Room,NURSING 7201,Fundamental of Nursing Practice I,188
5,2019-03-08,2019-04-12,14,17,0,0,3,ahms,AHMS,2078,Teaching Room,NURSING 7201,Fundamental of Nursing Practice I,233
5,2019-03-08,2019-04-12,14,17,0,0,3,ahms,AHMS,2076,Teaching Room,NURSING 7201,Fundamental of Nursing Practice I,235
5,2019-03-08,2019-04-12,8,10,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7201,Fundamental of Nursing Practice I,154
5,2019-03-08,2019-04-12,12,14,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7201,Fundamental of Nursing Practice I,154
3,2019-07-31,2019-08-14,13,16,0,0,3,ahms,AHMS,2076,Teaching Room,NURSING 7202,Fundamentals of Nursing Practice II,235
3,2019-07-31,2019-08-14,13,16,0,0,3,ahms,AHMS,2075,Teaching Room,NURSING 7202,Fundamentals of Nursing Practice II,195
3,2019-07-31,2019-08-14,13,16,0,0,3,ahms,AHMS,5052b,Teaching Room,NURSING 7202,Fundamentals of Nursing Practice II,241
3,2019-07-31,2019-08-14,13,16,0,0,3,ahms,AHMS,5052a,Teaching Room,NURSING 7202,Fundamentals of Nursing Practice II,237
3,2019-07-31,2019-08-14,13,16,0,0,3,ahms,AHMS,2077,Teaching Room,NURSING 7202,Fundamentals of Nursing Practice II,234
3,2019-07-31,2019-08-14,8,10,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7202,Fundamentals of Nursing Practice II,154
3,2019-07-31,2019-08-14,10,12,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7202,Fundamentals of Nursing Practice II,154
2,2019-03-05,2019-04-09,9,11,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7203,Introducing Professional Nursing,154
2,2019-03-05,2019-04-09,14,16,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7203,Introducing Professional Nursing,154
1,2019-03-04,2019-03-04,13,15,0,0,0,helen-mayo-south,Helen Mayo Sth,S111b,Health Suite B,NURSING 7204,Clinical Nursing Practice I,232
1,2019-03-04,2019-03-04,13,15,0,0,0,helen-mayo-south,Helen Mayo Sth,S111a,Health Suite A,NURSING 7204,Clinical Nursing Practice I,210
1,2019-03-04,2019-03-04,10,11,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7204,Clinical Nursing Practice I,154
2,2019-07-30,2019-08-13,14,17,0,0,3,ahms,AHMS,1061,Teaching Room,NURSING 7205,Clinical Nursing Practice II,230
2,2019-07-30,2019-08-13,10,12,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7205,Clinical Nursing Practice II,154
1,2019-03-04,2019-03-04,13,17,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 7206,Clinical Nursing Practice III,244
1,2019-03-04,2019-03-04,13,17,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 7206,Clinical Nursing Practice III,245
1,2019-03-04,2019-03-04,12,13,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7206,Clinical Nursing Practice III,154
1,2019-07-29,2019-08-19,14,16,0,0,0,ahms,AHMS,2069/2070,Hospital Sim Suite 1a&b,NURSING 7207,Clinical Nursing Practice IV,244
1,2019-07-29,2019-08-19,14,16,0,0,0,ahms,AHMS,2071/2072,Hospital Sim Suite 2a&2b,NURSING 7207,Clinical Nursing Practice IV,245
1,2019-07-29,2019-08-19,12,14,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7207,Clinical Nursing Practice IV,154
1,2019-07-29,2019-07-29,13,14,0,0,2,ahms,AHMS,G033,Lecture Theatre 2,NURSING 7208,Aboriginal People and Health Care,191
1,2019-07-29,2019-08-12,14,16,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7209,Contexts of Nursing Practice,154
2,2019-07-30,2019-08-13,12,14,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7209,Contexts of Nursing Practice,154
1,2019-03-04,2019-03-04,8,10,0,0,3,ahms,AHMS,3066,Teaching Room,NURSING 7210,Applied Nursing Practice I,190
5,2019-03-08,2019-03-15,10,12,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 7210,Applied Nursing Practice I,154
1,2019-07-29,2019-08-19,8,10,0,0,3,ahms,AHMS,3066,Teaching Room,NURSING 7213,Applied Nursing Practice II,190
5,2019-08-02,2019-08-23,10,12,0,0,3,ahms,AHMS,3066,Teaching Room,NURSING 7213,Applied Nursing Practice II,190
4,2019-01-17,2019-01-18,9,17,0,0,3,ahms,AHMS,1061,Teaching Room,NURSING 3005,Nursing in Complex Settings (Perioperative),230
5,2019-01-17,2019-01-18,9,17,0,0,3,ahms,AHMS,1061,Teaching Room,NURSING 3005,Nursing in Complex Settings (Perioperative),230
3,2019-05-29,2019-05-30,8,15,0,0,3,ahms,AHMS,1068,Teaching Room,NURSING 7105,Acute Care Nursing I,243
4,2019-05-29,2019-05-30,8,15,0,0,3,ahms,AHMS,1068,Teaching Room,NURSING 7105,Acute Care Nursing I,243
2,2019-07-30,2019-09-17,11,12,0,0,2,napier,Napier,208,Lecture Theatre,OB&GYNAE 3001,Reproductive Biology,68
4,2019-08-01,2019-09-19,11,13,0,0,5,helen-mayo-south,Helen Mayo Sth,S512,Meeting Room,OB&GYNAE 3001,Reproductive Biology,104
1,2019-03-04,2019-04-08,14,16,0,0,2,barr-smith-south,Barr Smith South,3022,Polygon Lecture Theatre,OENOLOGY 1018NW,Foundations of Wine Science I,124
3,2019-03-27,2019-03-27,14,17,0,0,4,wine-sci,Wine Science,113,Laboratory,OENOLOGY 1018NW,Foundations of Wine Science I,268
4,2019-06-13,2019-06-13,14,17,0,0,2,charles-hawker,Charles Hawker,130,McLeod Lecture Theatre,OENOLOGY 1018NW,Foundations of Wine Science I,86
4,2019-03-07,2019-04-11,10,12,0,0,2,charles-hawker,Charles Hawker,130,McLeod Lecture Theatre,OENOLOGY 2501WT,Microbiology for Viticulture and Oenology II,86
4,2019-03-07,2019-03-28,13,17,0,0,4,charles-hawker,Charles Hawker,G09,Laboratory,OENOLOGY 2501WT,Microbiology for Viticulture and Oenology II,269
3,2019-07-31,2019-09-18,10,12,0,0,2,charles-hawker,Charles Hawker,130,McLeod Lecture Theatre,OENOLOGY 2502WT,Sensory Studies II,86
5,2019-08-02,2019-09-20,8,12,0,0,4,south-barns,Southern Barns Sensory,G2,Laboratory,OENOLOGY 2502WT,Sensory Studies II,270
1,2019-07-29,2019-09-16,9,11,0,0,2,charles-hawker,Charles Hawker,130,McLeod Lecture Theatre,OENOLOGY 2503WT,Introductory Winemaking II,86
5,2019-08-02,2019-09-20,13,17,0,0,4,wine-sci,Wine Science,113,Laboratory,OENOLOGY 2503WT,Introductory Winemaking II,268
3,2019-07-31,2019-09-18,9,11,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3003WT,Wine Packaging and Quality Management III,271
5,2019-08-16,2019-08-16,8,12,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3003WT,Wine Packaging and Quality Management III,271
1,2019-03-04,2019-04-08,11,13,0,0,3,charles-hawker,Charles Hawker,117,Teaching Room,OENOLOGY 3007WT,Stabilisation and Clarification III,81
2,2019-03-05,2019-04-09,14,18,0,0,4,wine-sci,Wine Science,113,Laboratory,OENOLOGY 3007WT,Stabilisation and Clarification III,268
5,2019-05-03,2019-06-07,12,14,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3016WT,Cellar and Winery Waste Management III,271
5,2019-05-03,2019-06-07,14,17,0,0,4,wine-sci,Wine Science,113,Laboratory,OENOLOGY 3016WT,Cellar and Winery Waste Management III,268
4,2019-08-01,2019-09-19,10,12,0,0,3,charles-hawker,Charles Hawker,117,Teaching Room,OENOLOGY 3037WT,"Distillation, Fortified & Sparkling Winemaking III",81
4,2019-08-01,2019-08-22,13,17,0,0,4,south-barns,Southern Barns Sensory,G2,Laboratory,OENOLOGY 3037WT,"Distillation, Fortified & Sparkling Winemaking III",270
3,2019-07-31,2019-09-18,12,14,0,0,2,charles-hawker,Charles Hawker,130,McLeod Lecture Theatre,OENOLOGY 3046WT,Fermentation Technology III,86
3,2019-07-31,2019-09-18,14,18,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3046WT,Fermentation Technology III,271
4,2019-03-07,2019-04-11,16,17,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3047WT,Winemaking at Vintage III,271
1,2019-07-29,2019-09-16,11,13,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3520WT,Advances in Wine Science III,271
1,2019-07-29,2019-09-16,14,18,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3520WT,Advances in Wine Science III,271
1,2019-07-29,2019-09-16,13,14,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3520WT,Advances in Wine Science III,271
1,2019-07-29,2019-09-16,9,11,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3530WT,Engineering for Viticulture and Oenology III,271
2,2019-07-30,2019-09-17,9,10,0,0,3,wine-sci,Wine Science,110,Teaching Room,OENOLOGY 3530WT,Engineering for Viticulture and Oenology III,271
1,2019-07-29,2019-07-29,14,16,0,0,3,charles-hawker,Charles Hawker,118,Teaching Room,OENOLOGY 3530WT,Engineering for Viticulture and Oenology III,79
2,2019-03-05,2019-04-09,9,13,0,0,4,wine-sci,Wine Science,113,Laboratory,OENOLOGY 7010WT,Stabilisation and Clarification,268
1,2019-07-29,2019-10-28,13,15,0,0,5,wine-inno,Wine Innovation Central,431,Meeting Room,OENOLOGY 7019WT,Sensory Studies,272
5,2019-08-02,2019-11-01,13,15,0,0,5,wine-inno,Wine Innovation Central,431,Meeting Room,OENOLOGY 7019WT,Sensory Studies,272
3,2019-07-31,2019-09-18,13,17,0,0,4,south-barns,Southern Barns Sensory,G2,Laboratory,OENOLOGY 7019WT,Sensory Studies,270
5,2019-05-03,2019-06-07,9,12,0,0,4,wine-sci,Wine Science,113,Laboratory,OENOLOGY 7022WT,Cellar and Winery Waste Management,268
5,2019-08-02,2019-09-20,8,12,0,0,4,wine-sci,Wine Science,113,Laboratory,OENOLOGY 7028WT,Introductory Winemaking,268
1,2019-07-29,2019-09-16,11,12,0,0,1,charles-hawker,Charles Hawker,129,Computer Suite,OENOLOGY 7028WT,Introductory Winemaking,80
2,2019-08-06,2019-09-03,14,18,0,0,4,wine-sci,Wine Science,Winery,Laboratory,OENOLOGY 7540WT,Engineering for Viticulture & Oenology,207
1,2019-02-18,2019-02-22,11,15,0,0,4,wine-sci,Wine Science,Winery,Laboratory,OENOLOGY 3047WT,Winemaking at Vintage III,207
